Count,Genus,Species,Location,Lat,Lon,Day,Month,Year,Date,Code,Bsal,Bd,RV,Fate,Notes
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,16,3,2019,3/16/2019,DF0556,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,16,3,2019,3/16/2019,DF0557,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,16,3,2019,3/16/2019,DF0558,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,16,3,2019,3/16/2019,DF0559,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,16,3,2019,3/16/2019,DF0560,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,18,3,2019,3/18/2019,DF0564,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,18,3,2019,3/18/2019,DF0565,0,0,0,Removed,
1,Ichthyosaura ,alpestris,Inner perimeter,41.665035,2.530639,21,3,2019,3/21/2019,DF0572,0,0,0,Removed,
1,Pelophylax,sp.,Inner perimeter,41.665035,2.530639,21,3,2019,3/21/2019,DF0573,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,21,3,2019,3/21/2019,DF0566,7200,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,21,3,2019,3/21/2019,DF0567,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,21,3,2019,3/21/2019,DF0568,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,21,3,2019,3/21/2019,DF0569,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,21,3,2019,3/21/2019,DF0570,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,24,3,2019,3/24/2019,DF0574,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,28,3,2019,3/28/2019,DF0580,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,28,3,2019,3/28/2019,DF0581,0,0,0,Removed,
1,Alytes,obstetricans,2 KM Buffer,41.665035,2.530639,28,3,2019,3/28/2019,DF0584,0,0,0,Returned,
1,Alytes,obstetricans,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0019,0,0,0,Returned,
1,Alytes,obstetricans,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0020,0,0,0,Returned,
1,Alytes,obstetricans,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0021,0,0,0,Returned,
1,Alytes,obstetricans,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0022,0,0,0,Returned,
1,Alytes,obstetricans,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0023,0,0,0,Returned,
1,Alytes,obstetricans,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0024,0,0,0,Returned,
1,Alytes,obstetricans,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0025,0,0,0,Returned,
1,Alytes,obstetricans,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0026,0,0,0,Returned,
1,Alytes,obstetricans,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0027,0,0,0,Returned,
1,Alytes,obstetricans,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0028,0,0,0,Returned,
1,Alytes,obstetricans,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0037,0,0,0,Returned,
1,Alytes,obstetricans,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0038,0,0,0,Returned,
1,Bufo ,spinosus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0049,0,0,0,Returned,
1,Bufo ,spinosus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0050,0,0,0,Returned,
1,Bufo ,spinosus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0051,0,0,0,Returned,
1,Bufo ,spinosus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0052,0,0,0,Returned,
1,Bufo ,spinosus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0053,0,0,0,Returned,
1,Bufo ,spinosus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0054,0,0,0,Returned,
1,Bufo ,spinosus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0055,0,0,0,Returned,
1,Bufo ,spinosus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0056,0,0,0,Returned,
1,Bufo ,spinosus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0057,0,0,0,Returned,
1,Bufo ,spinosus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0058,0,0,0,Returned,
1,Discoglossus,pictus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0039,0,0,0,Returned,
1,Discoglossus,pictus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0040,0,0,0,Returned,
1,Discoglossus,pictus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0041,0,0,0,Returned,
1,Discoglossus,pictus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0042,0,0,0,Returned,
1,Discoglossus,pictus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0043,0,0,0,Returned,
1,Discoglossus,pictus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0044,0,0,0,Returned,
1,Discoglossus,pictus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0045,0,0,0,Returned,
1,Discoglossus,pictus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0046,0,0,0,Returned,
1,Discoglossus,pictus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0047,0,0,0,Returned,
1,Discoglossus,pictus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0048,0,0,0,Returned,
1,Hyla,meridionalis,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0030,0,0,0,Returned,
1,Ichthyosaura ,alpestris,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,DF0575,0,0,0,Removed,
1,Ichthyosaura ,alpestris,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,DF0576,0,0,0,Removed,
1,Ichthyosaura ,alpestris,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,DF0577,0,0,0,Removed,
1,Ichthyosaura ,alpestris,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,DF0578,0,0,0,Removed,
1,Ichthyosaura ,alpestris,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,DF0579,0,0,0,Removed,
1,Pelophylax,sp.,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0059,0,0,0,Returned,
1,Pelophylax,sp.,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0060,0,0,0,Returned,
1,Pelophylax,sp.,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0061,0,0,0,Returned,
1,Pelophylax,sp.,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0062,0,0,0,Returned,
1,Pelophylax,sp.,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0063,0,0,0,Returned,
1,Pelophylax,sp.,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0064,0,0,0,Returned,
1,Pelophylax,sp.,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0065,0,0,0,Returned,
1,Pelophylax,sp.,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0066,0,0,0,Returned,
1,Pelophylax,sp.,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0067,0,0,0,Returned,
1,Pelophylax,sp.,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0068,0,0,0,Returned,
1,Pelophylax,sp.,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0077,0,0,0,Returned,
1,Pelophylax,sp.,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0080,0,0,0,Returned,
1,Pelophylax,sp.,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0081,0,0,0,Returned,
1,Pelophylax,sp.,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0082,0,0,0,Returned,
1,Pelophylax,sp.,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0083,0,0,0,Returned,
1,Pelophylax,sp.,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0084,0,0,0,Returned,
1,Pelophylax,sp.,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0085,0,0,0,Returned,
1,Salamandra,salamandra,2 KM Buffer,41.665035,2.530639,28,3,2019,3/28/2019,DF0582,0,0,0,Returned,
1,Salamandra,salamandra,2 KM Buffer,41.665035,2.530639,28,3,2019,3/28/2019,DF0583,0,0,0,Returned,
1,Salamandra,salamandra,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0031,0,0,0,Returned,
1,Salamandra,salamandra,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0032,0,0,0,Returned,
1,Salamandra,salamandra,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0033,0,0,0,Returned,
1,Salamandra,salamandra,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0034,0,0,0,Returned,
1,Salamandra,salamandra,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0035,0,0,0,Returned,
1,Salamandra,salamandra,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0036,0,0,0,Returned,
1,Salamandra,salamandra,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0078,0,0,0,Returned,
1,Salamandra,salamandra,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0096,0,0,0,Returned,
1,Salamandra,salamandra,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0097,0,0,0,Returned,
1,Salamandra,salamandra,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0098,0,0,0,Returned,
1,Salamandra,salamandra,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0099,0,0,0,Returned,
1,Salamandra,salamandra,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0079,0,0,0,Returned,
1,Salamandra,salamandra,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0086,0,0,0,Returned,
1,Salamandra,salamandra,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0087,0,0,0,Returned,
1,Salamandra,salamandra,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0088,0,0,0,Returned,
1,Salamandra,salamandra,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0089,0,0,0,Returned,
1,Salamandra,salamandra,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0090,0,0,0,Returned,
1,Salamandra,salamandra,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0091,0,0,0,Returned,
1,Salamandra,salamandra,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0092,0,0,0,Returned,
1,Salamandra,salamandra,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0093,0,0,0,Returned,
1,Salamandra,salamandra,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0094,0,0,0,Returned,
1,Triturus ,anatolicus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0071,0,0,0,Removed,
1,Triturus ,anatolicus x marmoratus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0069,0,0,0,Removed,
1,Triturus ,anatolicus x marmoratus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0072,0,0,0,Removed,
1,Triturus ,anatolicus x marmoratus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0073,0,0,0,Removed,
1,Triturus ,marmoratus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0029,0,0,0,Removed,
1,Triturus ,marmoratus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0070,0,0,0,Removed,
1,Triturus ,marmoratus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0074,0,0,0,Removed,
1,Triturus ,marmoratus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0075,0,0,0,Removed,
1,Triturus ,marmoratus,Park 1–10,41.66523,2.53082,28,3,2019,3/28/2019,CM0076,0,0,0,Removed,
1,Alytes,obstetricans,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0585,0,0,0,Removed,
1,Ichthyosaura ,alpestris,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0635,0,0,0,Removed,
1,Ichthyosaura ,alpestris,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0636,0,0,0,Removed,
1,Ichthyosaura ,alpestris,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0637,0,0,0,Removed,
1,Pelophylax,sp.,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0633,0,0,0,Removed,
1,Pelophylax,sp.,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0634,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0586,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0587,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0588,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0589,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0590,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0591,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0592,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0593,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0594,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0595,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0596,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0597,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0598,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0599,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0600,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0601,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0602,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0603,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0604,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0605,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0606,56000,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0607,1118,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0608,7440,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0609,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0610,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0611,5480,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0612,4880,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0613,7180,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0614,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0615,5400,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0616,206,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0617,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0618,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0619,106,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0620,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0621,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0622,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0623,7200,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0624,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0625,216,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0626,460,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0627,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0628,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0629,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0630,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0631,204,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,2,4,2019,4/2/2019,DF0632,0,0,0,Removed,
0,,,Inner perimeter,41.665035,2.530639,4,4,2019,4/4/2019,,,,,,
0,,,Inner perimeter,41.665035,2.530639,7,4,2019,4/7/2019,,,,,,
1,Pelophylax,sp.,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0702,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0638,520,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0639,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0640,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0641,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0642,400,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0643,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0644,440,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0645,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0646,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0647,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0648,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0649,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0650,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0651,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0652,36200,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0653,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0654,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0655,864,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0656,200,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0657,236,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0658,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0659,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0660,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0661,934,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0662,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0663,310,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0664,310,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0665,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0666,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0667,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0668,330,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0669,200,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0670,4740,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0671,26000,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0672,5300,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0673,24600,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0674,53800,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0675,166000,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0676,64000,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0677,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0678,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0679,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0680,784,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0681,18900,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0682,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0683,3860,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0684,620,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0685,0,0,0,Removed,
1,Triturus ,marmoratus,Inner perimeter,41.665035,2.530639,11,4,2019,4/11/2019,DF0686,414,0,0,Removed,
