"Lat","Lon","timepoint","year","month","day"
49.763169,6.611662,"t60",2014,6,2
50.266303,6.359259,"t30",2019,4,16
50.266303,6.359259,"t60",2019,3,17
50.528889,6.298801,"t30",2018,5,28
50.528889,6.298801,"t60",2018,4,28
51.423306,7.033296,"t30",2019,4,29
51.423306,7.033296,"t60",2019,3,30
51.384235,6.562701,"t30",2019,4,28
51.384235,6.562701,"t60",2019,3,29
51.541882,6.833255,"t30",2019,2,14
51.541882,6.833255,"t60",2019,1,15
51.337388,7.142683,"t30",2018,2,22
51.337388,7.142683,"t60",2018,1,23
51.343183,7.077412,"t30",2018,3,10
51.343183,7.077412,"t60",2018,2,8
51.511293,7.235178,"t30",2019,7,22
51.511293,7.235178,"t60",2019,6,22
51.437,7.257333,"t30",2018,2,27
51.437,7.257333,"t60",2018,1,28
49.925429,6.284984,"t30",2017,3,12
49.925429,6.284984,"t60",2017,2,10
50.841698,6.44183,"t30",2019,3,5
50.841698,6.44183,"t60",2019,2,3
50.578169,6.278448,"t30",2015,10,27
50.578169,6.278448,"t60",2015,9,27
51.431025,6.968945,"t30",2017,12,7
51.431025,6.968945,"t60",2017,11,7
50.698722,6.274389,"t30",2015,11,15
50.698722,6.274389,"t60",2015,10,16
50.735368,6.294149,"t30",2018,9,24
50.735368,6.294149,"t60",2018,8,25
50.266285,6.359241,"t30",2019,4,16
50.266285,6.359241,"t60",2019,3,17
50.266295,6.359251,"t30",2019,4,16
50.266295,6.359251,"t60",2019,3,17
50.225602,6.434867,"t30",2018,6,12
50.225602,6.434867,"t60",2018,5,13
50.756932,6.321338,"t30",2017,2,2
50.756932,6.321338,"t60",2017,1,3
51.437,7.257333,"t30",2019,1,30
51.437,7.257333,"t60",2018,12,31
50.70277,6.417944,"t30",2014,8,2
50.70277,6.417944,"t60",2014,7,3
51.049363,6.298195,"t30",2018,6,11
51.049363,6.298195,"t60",2018,5,12
50.676448,6.198452,"t30",2017,5,28
50.676448,6.198452,"t60",2017,4,28
49.856404,6.448138,"t30",2019,2,4
49.856404,6.448138,"t60",2019,1,5
50.578169,6.278448,"t30",2015,10,20
50.578169,6.278448,"t60",2015,9,20
49.85641,6.448144,"t30",2016,2,27
49.85641,6.448144,"t60",2016,1,28
50.70178,6.270098,"t30",2017,3,2
50.70178,6.270098,"t60",2017,1,31
49.828069,6.403899,"t30",2016,2,24
49.828069,6.403899,"t60",2016,1,25
50.672648,6.230209,"t30",2018,2,10
50.672648,6.230209,"t60",2018,1,11
52.014698,8.511353,"t30",2019,2,1
52.014698,8.511353,"t60",2019,1,2
51.749378,9.36475,"t30",2019,2,11
51.749378,9.36475,"t60",2019,1,12
50.349104,7.678652,"t30",2015,6,1
50.349104,7.678652,"t60",2015,5,2
50.613929,6.431371,"t30",2018,3,11
50.613929,6.431371,"t60",2018,2,9
49.880861,6.338427,"t30",2018,2,11
49.880861,6.338427,"t60",2018,1,12
51.148773,6.19797,"t30",2017,3,29
51.148773,6.19797,"t60",2017,2,27
51.403281,6.995988,"t30",2019,2,26
51.403281,6.995988,"t60",2019,1,27
49.804369,6.514113,"t30",2019,5,4
49.804369,6.514113,"t60",2019,4,4
50.62429,6.502342,"t30",2018,2,26
50.62429,6.502342,"t60",2018,1,27
50.684688,6.412117,"t30",2019,3,4
50.684688,6.412117,"t60",2019,2,2
51.403281,6.995988,"t30",2019,9,4
51.403281,6.995988,"t60",2019,8,5
50.747083,6.366401,"t30",2019,3,26
50.747083,6.366401,"t60",2019,2,24
50.057222,6.434027,"t30",2018,5,21
50.057222,6.434027,"t60",2018,4,21
51.437,7.257333,"t30",2018,2,7
51.437,7.257333,"t60",2018,1,8
51.41865,6.930562,"t30",2018,8,25
51.41865,6.930562,"t60",2018,7,26
50.589495,6.448526,"t30",2018,4,16
50.589495,6.448526,"t60",2018,3,17
50.735089,6.359651,"t30",2019,2,7
50.735089,6.359651,"t60",2019,1,8
51.403281,6.995988,"t30",2019,3,9
51.403281,6.995988,"t60",2019,2,7
51.423306,7.033296,"t30",2019,3,25
51.423306,7.033296,"t60",2019,2,23
50.735368,6.294149,"t30",2019,2,4
50.735368,6.294149,"t60",2019,1,5
50.266311,6.359267,"t30",2019,4,17
50.266311,6.359267,"t60",2019,3,18
50.681882,6.428362,"t30",2017,4,9
50.681882,6.428362,"t60",2017,3,10
51.505806,6.902312,"t30",2018,10,1
51.505806,6.902312,"t60",2018,9,1
50.624295,6.502347,"t30",2018,2,26
50.624295,6.502347,"t60",2018,1,27
51.382679,6.972078,"t30",2018,3,7
51.382679,6.972078,"t60",2018,2,5
49.864623,10.488179,"t30",2020,5,15
49.864623,10.488179,"t60",2020,4,15
50.735089,6.359651,"t30",2017,1,28
50.735089,6.359651,"t60",2016,12,29
50.70178,6.270098,"t30",2018,9,24
50.70178,6.270098,"t60",2018,8,25
50.74708,6.366398,"t30",2019,3,3
50.74708,6.366398,"t60",2019,2,1
50.266304,6.35926,"t30",2019,4,16
50.266304,6.35926,"t60",2019,3,17
50.735368,6.294149,"t30",2016,3,17
50.735368,6.294149,"t60",2016,2,16
50.555405,6.436182,"t30",2019,4,21
50.555405,6.436182,"t60",2019,3,22
51.437,7.257333,"t30",2018,3,27
51.437,7.257333,"t60",2018,2,25
50.746724,6.232078,"t30",2018,5,16
50.746724,6.232078,"t60",2018,4,16
50.23799,6.36698,"t30",2018,3,11
50.23799,6.36698,"t60",2018,2,9
50.70178,6.270098,"t30",2019,1,29
50.70178,6.270098,"t60",2018,12,30
50.692512,6.435706,"t30",2017,12,26
50.692512,6.435706,"t60",2017,11,26
50.756932,6.321338,"t30",2019,3,3
50.756932,6.321338,"t60",2019,2,1
50.70277,6.417944,"t30",2018,9,15
50.70277,6.417944,"t60",2018,8,16
51.431025,6.968945,"t30",2019,3,3
51.431025,6.968945,"t60",2019,2,1
50.266315,6.359271,"t30",2019,4,17
50.266315,6.359271,"t60",2019,3,18
50.574681,6.401072,"t30",2016,3,6
50.574681,6.401072,"t60",2016,2,5
49.919317,6.405269,"t30",2019,3,9
49.919317,6.405269,"t60",2019,2,7
49.856411,6.448145,"t30",2016,2,27
49.856411,6.448145,"t60",2016,1,28
50.7576781,6.3220121,"t30",2016,3,17
50.7576781,6.3220121,"t60",2016,2,16
50.735368,6.294149,"t30",2018,3,11
50.735368,6.294149,"t60",2018,2,9
51.398075,9.626154,"t30",2018,9,25
51.398075,9.626154,"t60",2018,8,26
51.323936,7.366966,"t30",2019,3,5
51.323936,7.366966,"t60",2019,2,3
50.737227,6.413199,"t30",2019,3,10
50.737227,6.413199,"t60",2019,2,8
50.209914,6.658375,"t30",2019,5,8
50.209914,6.658375,"t60",2019,4,8
51.759072,6.440043,"t30",2019,4,27
51.759072,6.440043,"t60",2019,3,28
50.747069,6.366387,"t30",2016,4,4
50.747069,6.366387,"t60",2016,3,5
50.692512,6.435706,"t30",2017,2,7
50.692512,6.435706,"t60",2017,1,8
50.676448,6.198452,"t30",2018,2,25
50.676448,6.198452,"t60",2018,1,26
50.676448,6.198452,"t30",2017,8,10
50.676448,6.198452,"t60",2017,7,11
50.692512,6.435706,"t30",2019,2,4
50.692512,6.435706,"t60",2019,1,5
51.511293,7.235178,"t30",2019,9,6
51.511293,7.235178,"t60",2019,8,7
50.71486,6.34355,"t30",2019,4,2
50.71486,6.34355,"t60",2019,3,3
51.403281,6.995988,"t30",2019,8,31
51.403281,6.995988,"t60",2019,8,1
51.403281,6.995988,"t30",2019,8,30
51.403281,6.995988,"t60",2019,7,31
50.746724,6.232078,"t30",2018,8,1
50.746724,6.232078,"t60",2018,7,2
50.624292,6.502344,"t30",2018,2,26
50.624292,6.502344,"t60",2018,1,27
50.525597,6.787115,"t30",2017,12,6
50.525597,6.787115,"t60",2017,11,6
50.75414,6.307838,"t30",2018,4,14
50.75414,6.307838,"t60",2018,3,15
50.266283,6.359239,"t30",2017,4,24
50.266283,6.359239,"t60",2017,3,25
49.856416,6.44815,"t30",2016,2,27
49.856416,6.44815,"t60",2016,1,28
50.266319,6.359275,"t30",2019,4,17
50.266319,6.359275,"t60",2019,3,18
49.856409,6.448143,"t30",2016,2,27
49.856409,6.448143,"t60",2016,1,28
50.692644,6.199071,"t30",2016,3,30
50.692644,6.199071,"t60",2016,2,29
50.756521,6.243033,"t30",2019,5,15
50.756521,6.243033,"t60",2019,4,15
49.943828,6.236489,"t30",2017,3,13
49.943828,6.236489,"t60",2017,2,11
51.423306,7.033296,"t30",2018,3,1
51.423306,7.033296,"t60",2018,1,30
50.657733,6.323633,"t30",2018,4,11
50.657733,6.323633,"t60",2018,3,12
50.2663,6.359256,"t30",2019,4,16
50.2663,6.359256,"t60",2019,3,17
49.976417,6.474156,"t30",2019,2,18
49.976417,6.474156,"t60",2019,1,19
50.26631,6.359266,"t30",2019,4,17
50.26631,6.359266,"t60",2019,3,18
50.735368,6.294149,"t30",2015,3,27
50.735368,6.294149,"t60",2015,2,25
50.296815,6.462875,"t30",2017,5,1
50.296815,6.462875,"t60",2017,4,1
50.746724,6.232078,"t30",2018,3,17
50.746724,6.232078,"t60",2018,2,15
50.213135,6.190452,"t30",2017,2,15
50.213135,6.190452,"t60",2017,1,16
49.943828,6.236489,"t30",2018,5,22
49.943828,6.236489,"t60",2018,4,22
50.70178,6.270098,"t30",2019,3,9
50.70178,6.270098,"t60",2019,2,7
50.676448,6.198452,"t30",2018,2,28
50.676448,6.198452,"t60",2018,1,29
50.947346,6.027223,"t30",2019,3,25
50.947346,6.027223,"t60",2019,2,23
50.193284,6.306951,"t30",2017,4,15
50.193284,6.306951,"t60",2017,3,16
51.423306,7.033296,"t30",2019,4,21
51.423306,7.033296,"t60",2019,3,22
49.864623,10.488179,"t30",2020,5,31
49.864623,10.488179,"t60",2020,5,1
50.218513,6.327964,"t30",2017,4,15
50.218513,6.327964,"t60",2017,3,16
50.613929,6.431371,"t30",2015,3,12
50.613929,6.431371,"t60",2015,2,10
50.747069,6.366387,"t30",2019,3,3
50.747069,6.366387,"t60",2019,2,1
50.26632,6.359276,"t30",2019,4,17
50.26632,6.359276,"t60",2019,3,18
50.568565,6.202638,"t30",2018,5,2
50.568565,6.202638,"t60",2018,4,2
50.717116,6.345695,"t30",2017,3,13
50.717116,6.345695,"t60",2017,2,11
51.66687,7.55198,"t30",2018,4,17
51.66687,7.55198,"t60",2018,3,18
50.687115,6.474346,"t30",2017,4,20
50.687115,6.474346,"t60",2017,3,21
51.541882,6.833255,"t30",2019,3,25
51.541882,6.833255,"t60",2019,2,23
50.735368,6.294149,"t30",2018,2,10
50.735368,6.294149,"t60",2018,1,11
50.684688,6.412117,"t30",2016,4,10
50.684688,6.412117,"t60",2016,3,11
50.173356,7.62397,"t30",2014,9,12
50.173356,7.62397,"t60",2014,8,13
50.578169,6.278448,"t30",2015,10,31
50.578169,6.278448,"t60",2015,10,1
50.692512,6.435706,"t30",2017,1,21
50.692512,6.435706,"t60",2016,12,22
49.856408,6.448142,"t30",2016,2,27
49.856408,6.448142,"t60",2016,1,28
50.722971,6.533593,"t30",2018,3,19
50.722971,6.533593,"t60",2018,2,17
49.974778,6.482083,"t30",2018,5,24
49.974778,6.482083,"t60",2018,4,24
51.66687,7.55198,"t30",2018,4,18
51.66687,7.55198,"t60",2018,3,19
50.735368,6.294149,"t30",2017,8,20
50.735368,6.294149,"t60",2017,7,21
51.32174,6.858843,"t30",2018,3,1
51.32174,6.858843,"t60",2018,1,30
51.099426,6.167827,"t30",2017,8,7
51.099426,6.167827,"t60",2017,7,8
50.74707,6.366388,"t30",2019,3,3
50.74707,6.366388,"t60",2019,2,1
50.735089,6.359651,"t30",2018,3,4
50.735089,6.359651,"t60",2018,2,2
51.429405,7.387315,"t30",2019,1,12
51.429405,7.387315,"t60",2018,12,13
50.613929,6.431371,"t30",2015,3,13
50.613929,6.431371,"t60",2015,2,11
50.624296,6.502348,"t30",2018,2,26
50.624296,6.502348,"t60",2018,1,27
49.856418,6.448152,"t30",2016,2,27
49.856418,6.448152,"t60",2016,1,28
51.174364,6.162144,"t30",2016,12,7
51.174364,6.162144,"t60",2016,11,7
51.32174,6.858843,"t30",2019,9,5
51.32174,6.858843,"t60",2019,8,6
50.681882,6.428362,"t30",2018,2,25
50.681882,6.428362,"t60",2018,1,26
50.613929,6.431371,"t30",2019,3,26
50.613929,6.431371,"t60",2019,2,24
50.266287,6.359243,"t30",2019,4,16
50.266287,6.359243,"t60",2019,3,17
50.26952,6.523619,"t30",2018,4,17
50.26952,6.523619,"t60",2018,3,18
50.676448,6.198452,"t30",2018,2,11
50.676448,6.198452,"t60",2018,1,12
50.79085,6.383657,"t30",2019,4,7
50.79085,6.383657,"t60",2019,3,8
50.314751,6.461713,"t30",2017,5,1
50.314751,6.461713,"t60",2017,4,1
51.51144,7.336399,"t30",2019,11,9
51.51144,7.336399,"t60",2019,10,10
50.764144,6.371654,"t30",2018,2,11
50.764144,6.371654,"t60",2018,1,12
50.789973,6.375219,"t30",2018,2,10
50.789973,6.375219,"t60",2018,1,11
51.418056,7.250944,"t30",2018,2,11
51.418056,7.250944,"t60",2018,1,12
50.735089,6.359651,"t30",2018,3,26
50.735089,6.359651,"t60",2018,2,24
50.6152,6.409683,"t30",2019,5,14
50.6152,6.409683,"t60",2019,4,14
51.66687,7.55198,"t30",2018,4,4
51.66687,7.55198,"t60",2018,3,5
50.575314,6.440184,"t30",2016,4,13
50.575314,6.440184,"t60",2016,3,14
51.66687,7.55198,"t30",2018,3,27
51.66687,7.55198,"t60",2018,2,25
49.864623,10.488179,"t30",2020,5,30
49.864623,10.488179,"t60",2020,4,30
50.756521,6.243033,"t30",2018,5,15
50.756521,6.243033,"t60",2018,4,15
50.70178,6.270098,"t30",2015,3,27
50.70178,6.270098,"t60",2015,2,25
49.890914,6.590448,"t30",2017,3,2
49.890914,6.590448,"t60",2017,1,31
50.868203,6.425354,"t30",2019,4,2
50.868203,6.425354,"t60",2019,3,3
50.266283,6.359239,"t30",2019,4,16
50.266283,6.359239,"t60",2019,3,17
51.423306,7.033296,"t30",2018,8,18
51.423306,7.033296,"t60",2018,7,19
51.435,7.1385,"t30",2019,4,4
51.435,7.1385,"t60",2019,3,5
50.589496,6.448527,"t30",2018,4,16
50.589496,6.448527,"t60",2018,3,17
50.747075,6.366393,"t30",2019,3,3
50.747075,6.366393,"t60",2019,2,1
51.423306,7.033296,"t30",2018,3,12
51.423306,7.033296,"t60",2018,2,10
51.431025,6.968945,"t30",2019,2,24
51.431025,6.968945,"t60",2019,1,25
51.418056,7.250944,"t30",2018,3,16
51.418056,7.250944,"t60",2018,2,14
50.866332,6.103468,"t30",2019,5,8
50.866332,6.103468,"t60",2019,4,8
50.664329,6.358932,"t30",2016,3,18
50.664329,6.358932,"t60",2016,2,17
50.613929,6.431371,"t30",2016,3,5
50.613929,6.431371,"t60",2016,2,4
50.624297,6.502349,"t30",2018,2,26
50.624297,6.502349,"t60",2018,1,27
51.403281,6.995988,"t30",2020,2,7
51.403281,6.995988,"t60",2020,1,8
50.657733,6.323633,"t30",2019,4,12
50.657733,6.323633,"t60",2019,3,13
50.266293,6.359249,"t30",2019,4,16
50.266293,6.359249,"t60",2019,3,17
50.709547,6.333448,"t30",2017,4,14
50.709547,6.333448,"t60",2017,3,15
49.864623,10.488179,"t30",2020,5,29
49.864623,10.488179,"t60",2020,4,29
49.856417,6.448151,"t30",2016,2,27
49.856417,6.448151,"t60",2016,1,28
50.129688,6.429261,"t30",2017,4,24
50.129688,6.429261,"t60",2017,3,25
50.676448,6.198452,"t30",2018,2,7
50.676448,6.198452,"t60",2018,1,8
51.099426,6.167827,"t30",2017,7,7
51.099426,6.167827,"t60",2017,6,7
50.680758,6.426492,"t30",2018,3,11
50.680758,6.426492,"t60",2018,2,9
50.692512,6.435706,"t30",2019,4,2
50.692512,6.435706,"t60",2019,3,3
50.7576781,6.3220121,"t30",2016,3,1
50.7576781,6.3220121,"t60",2016,1,31
51.404382,6.973143,"t30",2019,4,13
51.404382,6.973143,"t60",2019,3,14
50.266307,6.359263,"t30",2019,4,16
50.266307,6.359263,"t60",2019,3,17
49.816517,6.614972,"t30",2019,4,29
49.816517,6.614972,"t60",2019,3,30
50.266313,6.359269,"t30",2019,4,17
50.266313,6.359269,"t60",2019,3,18
51.247764,7.168684,"t30",2018,3,30
51.247764,7.168684,"t60",2018,2,28
50.726667,6.323306,"t30",2018,3,19
50.726667,6.323306,"t60",2018,2,17
50.735089,6.359651,"t30",2019,3,10
50.735089,6.359651,"t60",2019,2,8
50.26617,6.341554,"t30",2019,4,24
50.26617,6.341554,"t60",2019,3,25
50.747069,6.366387,"t30",2018,3,11
50.747069,6.366387,"t60",2018,2,9
50.684688,6.412117,"t30",2018,3,11
50.684688,6.412117,"t60",2018,2,9
50.209914,6.658375,"t30",2018,6,3
50.209914,6.658375,"t60",2018,5,4
50.657734,6.323634,"t30",2018,4,11
50.657734,6.323634,"t60",2018,3,12
51.174364,6.162144,"t30",2017,4,27
51.174364,6.162144,"t60",2017,3,28
49.880861,6.338427,"t30",2017,2,7
49.880861,6.338427,"t60",2017,1,8
50.771877,6.289942,"t30",2019,4,17
50.771877,6.289942,"t60",2019,3,18
50.009568,6.888018,"t30",2018,10,8
50.009568,6.888018,"t60",2018,9,8
51.382679,6.972078,"t30",2018,12,10
51.382679,6.972078,"t60",2018,11,10
50.039648,6.417938,"t30",2019,4,7
50.039648,6.417938,"t60",2019,3,8
50.073109,6.431563,"t30",2017,4,2
50.073109,6.431563,"t60",2017,3,3
51.431025,6.968945,"t30",2019,9,1
51.431025,6.968945,"t60",2019,8,2
50.548397,6.292036,"t30",2019,4,8
50.548397,6.292036,"t60",2019,3,9
50.314751,6.461713,"t30",2017,4,30
50.314751,6.461713,"t60",2017,3,31
49.972056,6.440167,"t30",2018,5,24
49.972056,6.440167,"t60",2018,4,24
51.423306,7.033296,"t30",2018,9,3
51.423306,7.033296,"t60",2018,8,4
51.247764,7.168684,"t30",2018,3,27
51.247764,7.168684,"t60",2018,2,25
50.735368,6.294149,"t30",2019,2,14
50.735368,6.294149,"t60",2019,1,15
51.403281,6.995988,"t30",2019,3,3
51.403281,6.995988,"t60",2019,2,1
50.747072,6.36639,"t30",2019,3,3
50.747072,6.36639,"t60",2019,2,1
50.746724,6.232078,"t30",2016,2,6
50.746724,6.232078,"t60",2016,1,7
49.856404,6.448138,"t30",2018,2,12
49.856404,6.448138,"t60",2018,1,13
50.578169,6.278448,"t30",2019,4,22
50.578169,6.278448,"t60",2019,3,23
50.057222,6.434027,"t30",2017,4,5
50.057222,6.434027,"t60",2017,3,6
50.574681,6.401072,"t30",2017,4,7
50.574681,6.401072,"t60",2017,3,8
50.676448,6.198452,"t30",2019,1,11
50.676448,6.198452,"t60",2018,12,12
51.41865,6.930562,"t30",2018,5,2
51.41865,6.930562,"t60",2018,4,2
50.619605,6.494605,"t30",2019,3,17
50.619605,6.494605,"t60",2019,2,15
51.437,7.257333,"t30",2018,2,20
51.437,7.257333,"t60",2018,1,21
50.756932,6.321338,"t30",2016,3,16
50.756932,6.321338,"t60",2016,2,15
50.073109,6.431563,"t30",2019,5,7
50.073109,6.431563,"t60",2019,4,7
50.71486,6.34355,"t30",2019,4,3
50.71486,6.34355,"t60",2019,3,4
50.746724,6.232078,"t30",2015,3,11
50.746724,6.232078,"t60",2015,2,9
51.32174,6.858843,"t30",2019,6,28
51.32174,6.858843,"t60",2019,5,29
49.856412,6.448146,"t30",2016,2,27
49.856412,6.448146,"t60",2016,1,28
50.764144,6.371654,"t30",2018,2,7
50.764144,6.371654,"t60",2018,1,8
50.681882,6.428362,"t30",2019,2,14
50.681882,6.428362,"t60",2019,1,15
50.735089,6.359651,"t30",2019,3,25
50.735089,6.359651,"t60",2019,2,23
50.676448,6.198452,"t30",2018,3,5
50.676448,6.198452,"t60",2018,2,3
50.613929,6.431371,"t30",2016,3,6
50.613929,6.431371,"t60",2016,2,5
50.756932,6.321338,"t30",2017,4,24
50.756932,6.321338,"t60",2017,3,25
50.681882,6.428362,"t30",2019,2,13
50.681882,6.428362,"t60",2019,1,14
51.53207,7.250724,"t30",2019,4,27
51.53207,7.250724,"t60",2019,3,28
51.562273,6.846767,"t30",2019,3,25
51.562273,6.846767,"t60",2019,2,23
50.65,7.06,"t30",2018,2,8
50.65,7.06,"t60",2018,1,9
50.266301,6.359257,"t30",2019,4,16
50.266301,6.359257,"t60",2019,3,17
49.902448,6.243511,"t30",2016,3,13
49.902448,6.243511,"t60",2016,2,12
52.200039,0.13544887,"t30",2016,7,23
52.200039,0.13544887,"t60",2016,6,23
